left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.6631713330718533,0.0,-0.3404433382994814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6852097676783733,0.0,0.5576824366656454,0.0,0.0,-0.569760094077486,0.0,0.0,0.0,0.0,0.0,0.0,0.33518419158962914,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.0443941193584534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8004685364723643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01821280325803,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19507181533693582,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1613629879388883,0.0,0.0,-0.4720684443152228,0.0,-1.306297443173598,0.0,0.0,-0.505235308250422,0.0,0.0,-0.6117073559536848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19777298639542912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.582050905301253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.222392421336448,0.0,0.0,2.1513093232749654,1.9156078127096277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0077983705604072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007054757533950458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
