left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.43148993698554133,0.0,-1.0134960174508167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.36858526942813763,0.0,0.6040569427439479,0.0,0.0,-0.8818112495177391,0.0,0.0,0.0,0.0,0.0,0.0,0.2188487643360918,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-5.465598232619305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.358904356146955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802726787635163,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0262853337408493,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.6739090854453473,0.0,0.0,0.8934545035190408,0.0,-0.022673203458145982,0.0,0.0,0.4922031109667443,0.0,0.0,0.3444435141417148,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207604387731927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.5452272578480812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268892467949633,0.0,0.0,3.1165151228209256,2.984339983104699,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4648419403436699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2386156306231073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978465783742218,0.0,0.0,0.03740913612684076,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9201491687193677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3281052018571946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2299088765724788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699506776621423,0.0,0.0,0.0,0.0,0.0,-0.92040822701501,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9328533354814612,0.0,0.8390332383003988,0.0,0.9561266146731628,0.0,0.9987161027241513,0.9559270062969302,0.0,0.0,0.0,0.0,0.0,1.0671003108013244,1.0043261413643896,0.0,1.3271016462299636,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014901021408074994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.01303260529364127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.373011723233763,0.0,0.0,0.0,0.0,0.0,0.0
