left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.6741117185993823,0.0,-0.4855408787170729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.665471868333004,0.0,0.5841878993383123,0.0,0.0,-0.6812230422392096,0.0,0.0,0.0,0.0,0.0,0.0,0.3546648812993622,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-3.5209460078500014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1897281510453803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9249866455831545,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07932245266140554,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1991879238091678,0.0,0.0,-0.3396300966208213,0.0,-1.2273890272671302,0.0,0.0,-0.3999306068886354,0.0,0.0,-0.5101947323191839,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1443899093351748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.3280598579643779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346845292009466,0.0,0.0,2.3999306068886352,1.8969065070358964,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7828287212102135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04679421147894125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05444778402237646,0.0,0.0,-0.5539275632997414,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6231456946090441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4623432140572004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2693600440832087,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352153812164741,0.0,0.0,0.0,0.0,0.0,-0.8877904964139751,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5849625007211562,0.0,-0.270647589943669,0.0,-0.29224158491622376,0.0,-0.12438421753212726,-0.15010356052956844,0.0,0.0,0.0,0.0,0.0,-0.5041314261081115,-0.15591814344843313,0.0,-0.04656681845445135,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9948382948842212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5693656456701377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49185309632967467,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8708213409009966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3920891663047633,-0.7015308779366267,-0.8514774752899119,0.0939757304386269,-0.7014044089432614,-0.7461042164140758,0.0,0.0,0.0,0.0,-0.16153373118317185,-0.1903820264338269,-0.7505485664391313,-0.6121839694561806,-0.08754308905550466,-0.2418655705785997,-0.4611685982897284,0.0,0.0,0.0,-0.5582176454886276
