left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.5521267214085516,0.0,-1.1359463933823275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4628481766680435,0.0,0.6331599044724424,0.0,0.0,-1.0514703739439744,0.0,0.0,0.0,0.0,0.0,0.0,0.3220597432618858,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-6.848382303725513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.867516522895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5003460141215046,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9093387018488761,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.9311591157619843,0.0,0.0,0.9942636853927587,0.0,-0.13489716654806208,0.0,0.0,0.46713753754995824,0.0,0.0,0.40515125889744497,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896211776221442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.7579537851710771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6053355401618004,0.0,0.0,3.3596003096683362,2.7381035998630865,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8093200323576664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013467985786163634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045354004657585,0.0,0.0,-0.10833904659441367,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.516444309944469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.209707807087097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30578608592100764,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671468566745525,0.0,0.0,0.0,0.0,0.0,-0.9228134444772628,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5545132482781923,0.0,0.36614825793243455,0.0,0.34944950979949396,0.0,0.4980291345273457,0.4292248401776799,0.0,0.0,0.0,0.0,0.0,0.4587635386703858,0.41637700380590786,0.0,0.8289846584114341,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25112148722664296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4649028221076483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0626390252609517,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7861906919875609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4390812988451842,-0.7905070108846534,-1.0272026571282882,0.11219333024503043,-0.5617053985029261,-0.6007124141514568,0.0,0.0,0.0,0.0,-0.31718270183996605,-0.15496417709446672,-0.8016823816320992,-0.6500978645930932,-0.054152204130792844,-0.4409814621722762,-0.4397132931695759,0.0,0.0,0.0,-0.42533447441280037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.601050712403571,0.0,0.0
