left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.3886583434945485,0.0,-0.9697740659772798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.33417033137367497,0.0,0.591691305644901,0.0,0.0,-0.8285472467830355,0.0,0.0,0.0,0.0,0.0,0.0,0.18382518063433703,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-5.135042675478783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1843994326238425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804681241858846,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0405021151212384,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.6032340143415075,0.0,0.0,0.8508309483171538,0.0,-0.0022186375696430904,0.0,0.0,0.48618121313432666,0.0,0.0,0.3199964396404302,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13586169508710422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.7033116825957832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37891356568371,0.0,0.0,3.029859409722391,2.985156890352019,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5846844668964613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29349898434063637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027864599507909,0.0,0.0,0.05822638048264606,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.995831771626496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3335223996903438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4021885501826936,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821515434368028,0.0,0.0,0.0,0.0,0.0,-0.912903946124065,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9778612429604843,0.0,0.9467712338925625,0.0,1.0906721354267872,0.0,1.0919320287562784,1.0684945182381471,0.0,0.0,0.0,0.0,0.0,1.1644221358556803,1.1491569816588696,0.0,1.411387271981731,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04317146625848054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.11726035447938415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4223263978241485,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7444486773904699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9220492750516878,-1.280861133667698,-1.315241878450941,-0.07739450962335047,-0.7604466342881708,-0.6399918366014633,0.0,0.0,0.0,0.0,-0.6321972693510582,-0.34660140144196383,-1.1983415829463753,-0.7513128962418957,-0.30688115792075604,-0.9299628339447822,-0.4488273061381438,0.0,0.0,0.0,-0.59425635296546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5064354740181918,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7541119479448148,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.7202359230710613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.816820746153921,0.0,0.0,0.0,0.0,0.0,0.0,-1.8265980373166717,0.0,0.0,0.0,0.0,0.0,0.0
0.562959204064933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.963695946796999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9795625786579234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.508462805948102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5036874276255623,0.0,2.088460472903586,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.7284497422511051,0.0,0.0,0.0,-0.8228082689159717,0.0,0.0,0.0,-1.2117804243749142,-0.414383499744288,0.0,-0.7291344304470361,0.0,0.0,0.0,-0.4208814341883718,0.0,0.0
0.0,0.0,0.0,0.0,2.6599902574567156,0.0,1.4802569390529556,2.1608881173313748,0.0,2.2333779689824333,0.0,0.0,0.0,0.0,2.6967836790825546,0.0,2.339159875954244,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969168258280589,0.0,0.0,0.0,3.7838422964504668,0.0,0.0,2.9427353766109006,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09059078237893943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3364970013079358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8250648554973417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5573616503415202,0.0,0.0,-1.9261424188213583,-3.271024129070089,0.0,0.0,-1.5833421697786263,0.0,0.0,0.0,-3.440434483108257,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4630354726667492,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.130714615883084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4982619713434144,0.0,0.0,2.3466594939199457,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6698798074878394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.40848682138059056,1.145111687211818,0.0,0.5011406304144173,0.5326067542385923,0.6952178066725081,0.0,0.0,0.6329225645402459,0.0,0.0,0.26681313743083196,0.0,0.0,0.0,0.7079998218785218,0.0,0.5035972748924681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092790494615271,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0892375850723317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9204230515311627,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487466794513967,4.245045921241734,3.5085541713783797,2.895903421333588,0.0,0.0,0.0,0.0,3.5165182481033845,2.6071692135290894,2.9864011422550276,0.0,0.0,0.0
0.35787373299209957,0.29720053413066316,1.4478091559618895,0.510593310932777,0.6406832683500872,0.0,0.5238915757624395,0.6789350273310356,1.1409567750053384,-3.749979055192535,0.48382776705391933,0.9091488400622766,0.9836881568554898,-1.2113922846570229,0.6109640485316726,0.09396265399994509,0.35630084196665557,0.27993328269845025,1.2161708269176457,1.0010066790868988,0.05282125186364663
