left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.46750809303332375,0.0,-1.0501595828869394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.39713578402417415,0.0,0.6135567863773075,0.0,0.0,-0.9292215801815117,0.0,0.0,0.0,0.0,0.0,0.0,0.24893809470154032,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-5.785213792611552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.507408413395119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833425673554191,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0045799802818414,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.7408780489553033,0.0,0.0,0.9267903162184735,0.0,-0.04628602421553962,0.0,0.0,0.4919128132957548,0.0,0.0,0.3638708610330571,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16458802290697241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.3773461840293866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141387246008659,0.0,0.0,3.187605667635307,2.9622573452824623,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3320900709499583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18391952547223953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587281786411091,0.0,0.0,0.012593387506095604,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.836938549076548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3151169973174546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414897055413757,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525646937682296,0.0,0.0,0.0,0.0,0.0,-0.9244942095139415,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.8668208467427945,0.0,0.7277596115429975,0.0,0.816369402042394,0.0,0.8931138260650667,0.8365176210910685,0.0,0.0,0.0,0.0,0.0,0.9495419456115057,0.8607980868901247,0.0,1.2267915575908135,0.0,0.0
