left ventricle myocardium superior,Right ventricle myocardium superior,mucosa of descending colon,heart left ventricle,posterior vena cava,left cardiac atrium,aorta,ovary,adrenal gland,mesenteric fat pad,upper lobe of right lung,heart right ventricle,left ventricle myocardium inferior,left colon,right cardiac atrium,lower lobe of right lung,lower lobe of left lung,kidney,psoas muscle,Right ventricle myocardium inferior,cardiac septum
0.0,0.0,0.0,0.0,0.6594562269452906,0.0,-0.31299497011735455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6877870599458494,0.0,0.5515763322266093,0.0,0.0,-0.5479317697761891,0.0,0.0,0.0,0.0,0.0,0.0,0.3306453119884713,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-2.953723417437675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7230994800425803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0262098793228487,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21451957756515866,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1508003463633927,0.0,0.0,-0.49185309632967467,0.0,-1.3155018257279294,0.0,0.0,-0.5218656653961145,0.0,0.0,-0.6265416044725556,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20658671806268591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.6294049579063175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2530892185593643,0.0,0.0,2.0995356735509145,1.9092183281144655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.046293652273935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01748742672884112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337686735511549,0.0,0.0,-0.5026924735782171,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8216627587414875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.447224373337744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09537601136342656,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41028396930820926,0.0,0.0,0.0,0.0,0.0,-0.837308144159232,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5370280236574542,0.0,-0.265344566520995,0.0,-0.21990485051899455,0.0,-0.06300979752580035,-0.09369008262064857,0.0,0.0,0.0,0.0,0.0,-0.4015752394722812,-0.10316306905540436,0.0,-0.02732060599951196,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8147344524232016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4028027574285912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46663869576605627,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.833131556991026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
